source_mat_id_orig,source_mat_id,chlorophyll,chlorophyll_method,sea_surf_temp,sea_surf_temp_method,sea_subsurf_temp,sea_subsurf_temp_method,sea_surf_salinity,sea_surf_salinity_method,sea_subsurf_salinity,sea_subsurf_salinity_method,alkalinity,alkalinity_method,ammonium,ammonium_method,bac_prod,bac_prod_method,biomass,biomass_method,chem_administration,conduc,conduc_method,density,density_method,diss_carb_dioxide,diss_carb_dioxide_method,diss_inorg_carb,diss_inorg_carb_method,diss_org_carb,diss_org_carb_method,diss_org_nitro,diss_org_nitro_method,down_par,down_par_method,diss_oxygen,diss_oxygen_method,n_alkanes,n_alkanes_method,nitrate,nitrate_method,nitrite,nitrite_method,organism_count,organism_count_method,ph,ph_method,part_org_carb,part_org_carb_method,part_org_nitro,part_org_nitro_method,petroleum_hydrocarb,petroleum_hydrocarb_method,phaeopigments,phaeopigments_method,phosphate,phosphate_method,pigments,pigments_method,pressure,pressure_method,primary_prod,primary_prod_method,silicate,silicate_method,sulfate,sulfate_method,sulfide,sulfide_method,turbidity,turbidity_method,water_current,water_current_method
EMO BON EMT21 Wa 220420  0.2um (1),EMOBON_EMT21_Wa_66,1.383,Chlorophyll extraction,13.8,Hach probe,13.72,SBE_37ODO,36.1,Hach probe,35.16,SBE_37ODO,,,0.0044,,,,,,,41.83,SBE_37ODO,,,,,,,,,,,,,5.63,SBE_37ODO,,,0.26,Segmented flow analysis,0.08,Segmented flow analysis,,,8.08,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220420  0.2um (2),EMOBON_EMT21_Wa_67,1.383,Chlorophyll extraction,13.8,Hach probe,13.72,SBE_37ODO,36.1,Hach probe,35.16,SBE_37ODO,,,0.0044,,,,,,,41.83,SBE_37ODO,,,,,,,,,,,,,5.63,SBE_37ODO,,,0.26,Segmented flow analysis,0.08,Segmented flow analysis,,,8.08,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220420  0.2um (3),EMOBON_EMT21_Wa_68,1.383,Chlorophyll extraction,13.8,Hach probe,13.72,SBE_37ODO,36.1,Hach probe,35.16,SBE_37ODO,,,0.0044,,,,,,,41.83,SBE_37ODO,,,,,,,,,,,,,5.63,SBE_37ODO,,,0.26,Segmented flow analysis,0.08,Segmented flow analysis,,,8.08,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220420  0.2um (4),EMOBON_EMT21_Wa_69,1.383,Chlorophyll extraction,13.8,Hach probe,13.72,SBE_37ODO,36.1,Hach probe,35.16,SBE_37ODO,,,0.0044,,,,,,,41.83,SBE_37ODO,,,,,,,,,,,,,5.63,SBE_37ODO,,,0.26,Segmented flow analysis,0.08,Segmented flow analysis,,,8.08,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220420  0.2µm (BLANK),EMOBON_EMT21_Wa_70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220420  20um (1),EMOBON_EMT21_Wa_71,1.383,Chlorophyll extraction,13.8,Hach probe,13.72,SBE_37ODO,36.1,Hach probe,35.16,SBE_37ODO,,,0.0044,,,,,,,41.83,SBE_37ODO,,,,,,,,,,,,,5.63,SBE_37ODO,,,0.26,Segmented flow analysis,0.08,Segmented flow analysis,,,8.08,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220420  20um (2),EMOBON_EMT21_Wa_72,1.383,Chlorophyll extraction,13.8,Hach probe,13.72,SBE_37ODO,36.1,Hach probe,35.16,SBE_37ODO,,,0.0044,,,,,,,41.83,SBE_37ODO,,,,,,,,,,,,,5.63,SBE_37ODO,,,0.26,Segmented flow analysis,0.08,Segmented flow analysis,,,8.08,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220420  20um (3),EMOBON_EMT21_Wa_73,1.383,Chlorophyll extraction,13.8,Hach probe,13.72,SBE_37ODO,36.1,Hach probe,35.16,SBE_37ODO,,,0.0044,,,,,,,41.83,SBE_37ODO,,,,,,,,,,,,,5.63,SBE_37ODO,,,0.26,Segmented flow analysis,0.08,Segmented flow analysis,,,8.08,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220420  20um (4),EMOBON_EMT21_Wa_74,1.383,Chlorophyll extraction,13.8,Hach probe,13.72,SBE_37ODO,36.1,Hach probe,35.16,SBE_37ODO,,,0.0044,,,,,,,41.83,SBE_37ODO,,,,,,,,,,,,,5.63,SBE_37ODO,,,0.26,Segmented flow analysis,0.08,Segmented flow analysis,,,8.08,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220420  20um (BLANK),EMOBON_EMT21_Wa_75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621 3um (1),EMOBON_EMT21_Wa_76,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  3um (2),EMOBON_EMT21_Wa_77,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  3um (3),EMOBON_EMT21_Wa_78,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  3um (4),EMOBON_EMT21_Wa_79,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  3µm (BLANK),EMOBON_EMT21_Wa_80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  0.2um (1),EMOBON_EMT21_Wa_81,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  0.2um (2),EMOBON_EMT21_Wa_82,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  0.2um (3),EMOBON_EMT21_Wa_83,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  0.2um (4),EMOBON_EMT21_Wa_84,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
"EMO BON EMT21 Wa 220621  0,2µm (BLANK)",EMOBON_EMT21_Wa_85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  20um (1),EMOBON_EMT21_Wa_86,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  20um (2),EMOBON_EMT21_Wa_87,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  20um (3),EMOBON_EMT21_Wa_88,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  20um (4),EMOBON_EMT21_Wa_89,2.178,Chlorophyll extraction,18.2,Hach probe,17.62,SBE_37ODO,36.05,Hach probe,35.06,SBE_37ODO,,,0.0044,,,,,,,45.59,SBE_37ODO,,,,,,,,,,,,,5.93,SBE_37ODO,,,0.27,Segmented flow analysis,0.1,Segmented flow analysis,,,7.96,Hach probe,,,,,,,,,0.0044,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220621  20um (BLANK),EMOBON_EMT21_Wa_90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220824 3um (1),EMOBON_EMT21_Wa_91,2.79,Chlorophyll extraction,19.3,Hach probe,18.48,SBE_37ODO,36.44,Hach probe,33.87,SBE_37ODO,,,,,,,,,,45.03,SBE_37ODO,,,,,,,,,,,,,5.21,SBE_37ODO,,,,,,,,,7.8,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220824  3um (2),EMOBON_EMT21_Wa_92,2.79,Chlorophyll extraction,19.3,Hach probe,18.48,SBE_37ODO,36.44,Hach probe,33.87,SBE_37ODO,,,,,,,,,,45.03,SBE_37ODO,,,,,,,,,,,,,5.21,SBE_37ODO,,,,,,,,,7.8,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220824  3um (3),EMOBON_EMT21_Wa_93,2.79,Chlorophyll extraction,19.3,Hach probe,18.48,SBE_37ODO,36.44,Hach probe,33.87,SBE_37ODO,,,,,,,,,,45.03,SBE_37ODO,,,,,,,,,,,,,5.21,SBE_37ODO,,,,,,,,,7.8,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220824 3um (4),EMOBON_EMT21_Wa_94,2.79,Chlorophyll extraction,19.3,Hach probe,18.48,SBE_37ODO,36.44,Hach probe,33.87,SBE_37ODO,,,,,,,,,,45.03,SBE_37ODO,,,,,,,,,,,,,5.21,SBE_37ODO,,,,,,,,,7.8,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220824  3µm (BLANK),EMOBON_EMT21_Wa_95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220824  0.2um (1),EMOBON_EMT21_Wa_96,2.79,Chlorophyll extraction,19.3,Hach probe,18.48,SBE_37ODO,36.44,Hach probe,33.87,SBE_37ODO,,,,,,,,,,45.03,SBE_37ODO,,,,,,,,,,,,,5.21,SBE_37ODO,,,,,,,,,7.8,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220824  0.2um (2),EMOBON_EMT21_Wa_97,2.79,Chlorophyll extraction,19.3,Hach probe,18.48,SBE_37ODO,36.44,Hach probe,33.87,SBE_37ODO,,,,,,,,,,45.03,SBE_37ODO,,,,,,,,,,,,,5.21,SBE_37ODO,,,,,,,,,7.8,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220824  0.2um (3),EMOBON_EMT21_Wa_98,2.79,Chlorophyll extraction,19.3,Hach probe,18.48,SBE_37ODO,36.44,Hach probe,33.87,SBE_37ODO,,,,,,,,,,45.03,SBE_37ODO,,,,,,,,,,,,,5.21,SBE_37ODO,,,,,,,,,7.8,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 220824  0.2um (4),EMOBON_EMT21_Wa_99,2.79,Chlorophyll extraction,19.3,Hach probe,18.48,SBE_37ODO,36.44,Hach probe,33.87,SBE_37ODO,,,,,,,,,,45.03,SBE_37ODO,,,,,,,,,,,,,5.21,SBE_37ODO,,,,,,,,,7.8,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
"EMO BON EMT21 Wa 220824  0,2µm (BLANK)",EMOBON_EMT21_Wa_100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221028 3um (1),EMOBON_EMT21_Wa_101,0.415,Chlorophyll extraction,17.3,Hach probe,17.06,SBE_37ODO,35.57,Hach probe,31.44,SBE_37ODO,,,,,,,,,,40.85,SBE_37ODO,,,,,,,,,,,,,4.91,SBE_37ODO,,,,,,,,,8.14,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221028 3um (2),EMOBON_EMT21_Wa_102,0.415,Chlorophyll extraction,17.3,Hach probe,17.06,SBE_37ODO,35.57,Hach probe,31.44,SBE_37ODO,,,,,,,,,,40.85,SBE_37ODO,,,,,,,,,,,,,4.91,SBE_37ODO,,,,,,,,,8.14,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221028  3um (3),EMOBON_EMT21_Wa_103,0.415,Chlorophyll extraction,17.3,Hach probe,17.06,SBE_37ODO,35.57,Hach probe,31.44,SBE_37ODO,,,,,,,,,,40.85,SBE_37ODO,,,,,,,,,,,,,4.91,SBE_37ODO,,,,,,,,,8.14,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221028 3um (4),EMOBON_EMT21_Wa_104,0.415,Chlorophyll extraction,17.3,Hach probe,17.06,SBE_37ODO,35.57,Hach probe,31.44,SBE_37ODO,,,,,,,,,,40.85,SBE_37ODO,,,,,,,,,,,,,4.91,SBE_37ODO,,,,,,,,,8.14,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221028  3µm (BLANK),EMOBON_EMT21_Wa_105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221028  0.2um (1),EMOBON_EMT21_Wa_106,0.415,Chlorophyll extraction,17.3,Hach probe,17.06,SBE_37ODO,35.57,Hach probe,31.44,SBE_37ODO,,,,,,,,,,40.85,SBE_37ODO,,,,,,,,,,,,,4.91,SBE_37ODO,,,,,,,,,8.14,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221028  0.2um (2),EMOBON_EMT21_Wa_107,0.415,Chlorophyll extraction,17.3,Hach probe,17.06,SBE_37ODO,35.57,Hach probe,31.44,SBE_37ODO,,,,,,,,,,40.85,SBE_37ODO,,,,,,,,,,,,,4.91,SBE_37ODO,,,,,,,,,8.14,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221028  0.2um (3),EMOBON_EMT21_Wa_108,0.415,Chlorophyll extraction,17.3,Hach probe,17.06,SBE_37ODO,35.57,Hach probe,31.44,SBE_37ODO,,,,,,,,,,40.85,SBE_37ODO,,,,,,,,,,,,,4.91,SBE_37ODO,,,,,,,,,8.14,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221028  0.2um (4),EMOBON_EMT21_Wa_109,0.415,Chlorophyll extraction,17.3,Hach probe,17.06,SBE_37ODO,35.57,Hach probe,31.44,SBE_37ODO,,,,,,,,,,40.85,SBE_37ODO,,,,,,,,,,,,,4.91,SBE_37ODO,,,,,,,,,8.14,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
"EMO BON EMT21 Wa 221028  0,2µm (BLANK)",EMOBON_EMT21_Wa_110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221214 3um (1),EMOBON_EMT21_Wa_111,0.275,Chlorophyll extraction,15.8,Hach probe,15.61,SBE_37ODO,35.54,Hach probe,31.39,SBE_37ODO,,,,,,,,,,39.47,SBE_37ODO,,,,,,,,,,,,,5.44,SBE_37ODO,,,,,,,,,7.87,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221214 3um (2),EMOBON_EMT21_Wa_112,0.275,Chlorophyll extraction,15.8,Hach probe,15.61,SBE_37ODO,35.54,Hach probe,31.39,SBE_37ODO,,,,,,,,,,39.47,SBE_37ODO,,,,,,,,,,,,,5.44,SBE_37ODO,,,,,,,,,7.87,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221214  3um (3),EMOBON_EMT21_Wa_113,0.275,Chlorophyll extraction,15.8,Hach probe,15.61,SBE_37ODO,35.54,Hach probe,31.39,SBE_37ODO,,,,,,,,,,39.47,SBE_37ODO,,,,,,,,,,,,,5.44,SBE_37ODO,,,,,,,,,7.87,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221214 3um (4),EMOBON_EMT21_Wa_114,0.275,Chlorophyll extraction,15.8,Hach probe,15.61,SBE_37ODO,35.54,Hach probe,31.39,SBE_37ODO,,,,,,,,,,39.47,SBE_37ODO,,,,,,,,,,,,,5.44,SBE_37ODO,,,,,,,,,7.87,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221214  3µm (BLANK),EMOBON_EMT21_Wa_115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221214  0.2um (1),EMOBON_EMT21_Wa_116,0.275,Chlorophyll extraction,15.8,Hach probe,15.61,SBE_37ODO,35.54,Hach probe,31.39,SBE_37ODO,,,,,,,,,,39.47,SBE_37ODO,,,,,,,,,,,,,5.44,SBE_37ODO,,,,,,,,,7.87,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221214  0.2um (2),EMOBON_EMT21_Wa_117,0.275,Chlorophyll extraction,15.8,Hach probe,15.61,SBE_37ODO,35.54,Hach probe,31.39,SBE_37ODO,,,,,,,,,,39.47,SBE_37ODO,,,,,,,,,,,,,5.44,SBE_37ODO,,,,,,,,,7.87,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221214  0.2um (3),EMOBON_EMT21_Wa_118,0.275,Chlorophyll extraction,15.8,Hach probe,15.61,SBE_37ODO,35.54,Hach probe,31.39,SBE_37ODO,,,,,,,,,,39.47,SBE_37ODO,,,,,,,,,,,,,5.44,SBE_37ODO,,,,,,,,,7.87,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
EMO BON EMT21 Wa 221214  0.2um (4),EMOBON_EMT21_Wa_119,0.275,Chlorophyll extraction,15.8,Hach probe,15.61,SBE_37ODO,35.54,Hach probe,31.39,SBE_37ODO,,,,,,,,,,39.47,SBE_37ODO,,,,,,,,,,,,,5.44,SBE_37ODO,,,,,,,,,7.87,Hach probe,,,,,,,,,,,,,,,,,,,,,,,,,,
"EMO BON EMT21 Wa 221214  0,2µm (BLANK)",EMOBON_EMT21_Wa_120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
